action_id,event_id,action_type,execution_slot,enforcement_latency_us,success_flag,affected_flows
18842,18842,Traffic Redirection,7,21.898639162601867,1,17
18843,18843,Isolation,100,37.82115673904536,1,21
18844,18844,Isolation,16,26.23687518625921,1,17
18845,18845,Isolation,8,28.137470053509666,1,35
18846,18846,Access Control,85,35.908831514201424,1,38
18847,18847,Access Control,42,30.77750540158379,1,8
18848,18848,Isolation,20,33.200854571115585,1,31
18849,18849,Traffic Redirection,124,23.417728811156813,1,23
18850,18850,Isolation,60,32.50120675022821,1,6
18851,18851,Access Control,126,33.067786873748176,1,23
18852,18852,Traffic Redirection,42,28.6550180883979,1,8
18853,18853,Isolation,39,32.1828352762884,1,46
18854,18854,Traffic Redirection,17,24.629414746993586,1,35
18855,18855,Traffic Redirection,78,30.801253399570026,1,32
18856,18856,Access Control,29,31.541463749940235,1,40
18857,18857,Isolation,8,30.384555652274006,1,38
18858,18858,Access Control,39,29.752024395173123,1,28
18859,18859,Isolation,75,23.271361199954768,1,1
18860,18860,Access Control,117,34.64799861840011,1,46
18861,18861,Access Control,16,24.47840133491429,1,25
18862,18862,Traffic Redirection,107,33.43523758751831,1,25
18863,18863,Isolation,69,33.79380670459152,1,43
18864,18864,Access Control,54,31.16318557328058,1,32
18865,18865,Isolation,32,31.046642407960846,1,8
18866,18866,Access Control,97,36.38724729982862,1,10
18867,18867,Access Control,53,27.249579154473725,1,17
18868,18868,Traffic Redirection,37,29.749509233964602,0,48
18869,18869,Access Control,71,25.076131348178343,1,9
18870,18870,Access Control,95,38.60985135883664,1,31
18871,18871,Access Control,111,24.140135114532665,1,49
18872,18872,Traffic Redirection,117,34.08363086022189,1,48
18873,18873,Access Control,76,32.68693654999214,1,40
18874,18874,Isolation,69,34.8048296206681,1,2
18875,18875,Access Control,53,30.08420044067025,1,37
18876,18876,Traffic Redirection,11,35.88212119798357,1,6
18877,18877,Isolation,70,32.048157454599796,1,16
18878,18878,Access Control,2,35.9833821018881,0,43
18879,18879,Isolation,115,28.666591894716877,1,48
18880,18880,Access Control,64,21.844518501340424,1,41
18881,18881,Traffic Redirection,85,36.34743728076317,1,44
18882,18882,Access Control,18,28.234896830857675,1,10
18883,18883,Traffic Redirection,28,22.20949245652949,1,19
18884,18884,Traffic Redirection,116,17.465156803782452,1,25
18885,18885,Access Control,51,24.31877275420382,1,46
18886,18886,Isolation,19,28.561272163656167,1,5
18887,18887,Traffic Redirection,13,41.06348954544917,1,31
18888,18888,Isolation,14,30.869554155790347,1,24
18889,18889,Access Control,108,31.776690083158254,1,49
18890,18890,Access Control,39,32.4846500746153,0,47
18891,18891,Traffic Redirection,49,42.35751617404199,1,38
18892,18892,Isolation,3,24.42565436703335,1,48
18893,18893,Traffic Redirection,29,38.77869147614294,1,22
18894,18894,Access Control,113,36.86432418631734,1,20
18895,18895,Isolation,56,25.708227933815962,1,25
18896,18896,Isolation,41,30.64698108605811,1,8
18897,18897,Isolation,23,25.48733800111337,1,28
18898,18898,Access Control,118,29.310457881696127,1,28
18899,18899,Traffic Redirection,35,31.06284945879354,1,29
18900,18900,Access Control,122,28.40195671089012,1,20
18901,18901,Isolation,102,29.46652777339774,1,22
18902,18902,Isolation,39,30.834965932296704,1,36
18903,18903,Isolation,93,29.05581932322948,1,11
18904,18904,Traffic Redirection,70,31.362366857724062,0,28
18905,18905,Isolation,114,40.06945517977977,1,26
18906,18906,Access Control,104,28.0381560823517,0,8
18907,18907,Traffic Redirection,75,37.26388465025021,1,27
18908,18908,Isolation,125,21.874238762827382,1,11
18909,18909,Access Control,65,23.69768034661304,1,48
18910,18910,Access Control,50,28.92221015907833,1,38
18911,18911,Isolation,94,26.999037733801018,1,22
18912,18912,Traffic Redirection,32,24.413898092728527,1,34
18913,18913,Access Control,125,29.801276982995773,1,22
18914,18914,Access Control,115,38.74756376609366,1,18
18915,18915,Isolation,90,40.079575569715516,1,21
18916,18916,Traffic Redirection,78,27.816383348707244,1,3
18917,18917,Isolation,40,30.380204593976107,0,39
18918,18918,Isolation,91,19.209822223667175,1,26
18919,18919,Isolation,71,37.09845698661836,1,8
18920,18920,Traffic Redirection,3,34.17292548084742,1,49
18921,18921,Access Control,124,31.01207828346277,1,12
18922,18922,Traffic Redirection,81,28.6069693367439,1,41
18923,18923,Access Control,88,32.38137097101314,1,10
18924,18924,Traffic Redirection,114,34.30765174800667,1,37
18925,18925,Traffic Redirection,107,34.86904806921717,1,38
18926,18926,Traffic Redirection,93,27.497284984655323,1,21
18927,18927,Isolation,72,21.49202761428948,1,18
18928,18928,Access Control,120,34.93482998063535,0,43
18929,18929,Isolation,40,35.07562262838872,1,46
18930,18930,Access Control,43,34.122397016266845,1,11
18931,18931,Access Control,12,18.098740523716977,1,25
18932,18932,Traffic Redirection,89,35.544420650316184,1,21
18933,18933,Traffic Redirection,49,37.107580609081445,1,34
18934,18934,Isolation,72,37.24199531158052,1,44
18935,18935,Traffic Redirection,5,34.09338030229742,1,1
18936,18936,Access Control,101,27.19854125536961,1,5
18937,18937,Isolation,76,36.820932603562866,1,45
18938,18938,Isolation,54,35.69523388042837,1,41
18939,18939,Traffic Redirection,115,28.523020778552574,1,42
18940,18940,Access Control,48,26.66444261499094,1,12
18941,18941,Traffic Redirection,76,40.801780152438084,1,31
18942,18942,Traffic Redirection,84,39.068637577975394,1,30
18943,18943,Traffic Redirection,95,32.56684199658216,1,8
18944,18944,Access Control,92,31.7345792499393,1,21
18945,18945,Access Control,126,30.833142338116883,1,39
18946,18946,Traffic Redirection,7,26.17222013477204,1,38
18947,18947,Traffic Redirection,46,27.566625839689415,1,8
18948,18948,Access Control,123,19.985096950252597,1,1
18949,18949,Access Control,53,26.335382484891433,1,47
18950,18950,Access Control,23,26.781318375063233,1,30
18951,18951,Access Control,22,26.98032881594231,1,3
18952,18952,Access Control,85,32.39218335098024,1,4
18953,18953,Traffic Redirection,121,20.280511600145665,1,2
18954,18954,Isolation,1,27.151900914559874,1,24
18955,18955,Isolation,40,21.20307997279009,1,40
18956,18956,Access Control,90,23.994624958884835,1,28
18957,18957,Isolation,123,33.36778363275337,1,10
18958,18958,Isolation,77,23.88224998888794,1,30
18959,18959,Isolation,54,33.28884554993915,1,22
18960,18960,Isolation,24,34.030377030911396,1,6
18961,18961,Traffic Redirection,92,27.63707790846105,1,30
18962,18962,Isolation,48,29.38225276155877,1,18
18963,18963,Access Control,125,28.1623265323322,1,23
18964,18964,Access Control,59,30.590331288271198,1,22
18965,18965,Access Control,16,30.1754132762038,1,1
18966,18966,Traffic Redirection,35,28.414680598112863,1,26
18967,18967,Traffic Redirection,81,30.123484503588557,1,24
18968,18968,Access Control,28,30.016956747377808,1,17
18969,18969,Traffic Redirection,127,20.65818881627577,1,17
18970,18970,Access Control,92,28.919804579653977,1,24
18971,18971,Access Control,39,32.98656742080939,1,14
18972,18972,Access Control,102,34.97520079583077,1,44
18973,18973,Access Control,19,32.167745346443304,1,15
18974,18974,Isolation,30,28.71114883754192,1,39
18975,18975,Access Control,33,36.0884104210803,1,37
18976,18976,Traffic Redirection,40,30.54656660842398,1,10
18977,18977,Traffic Redirection,120,27.738680315853923,1,42
18978,18978,Access Control,101,30.597991449889903,0,43
18979,18979,Traffic Redirection,12,36.9669091221848,1,6
18980,18980,Traffic Redirection,113,31.862863141468573,1,26
18981,18981,Access Control,86,27.293279909168437,1,21
18982,18982,Access Control,31,33.17421222763431,1,31
18983,18983,Isolation,108,24.920964052719956,1,2
18984,18984,Isolation,48,27.05529028876669,1,49
18985,18985,Access Control,108,30.898129494027412,1,12
18986,18986,Isolation,117,34.23236930060966,1,3
18987,18987,Access Control,48,30.036214046328908,1,26
18988,18988,Traffic Redirection,51,41.42148536430993,1,14
18989,18989,Traffic Redirection,7,31.033007579781625,1,21
18990,18990,Access Control,23,33.1147276750857,1,42
18991,18991,Access Control,43,27.74066266647349,1,36
18992,18992,Traffic Redirection,30,31.588611884068126,1,23
18993,18993,Access Control,62,35.582613305951256,1,25
18994,18994,Traffic Redirection,69,26.92227016178333,1,34
18995,18995,Traffic Redirection,122,27.822783580129272,1,28
18996,18996,Traffic Redirection,43,26.946095960388227,1,41
18997,18997,Isolation,87,25.97586982724042,1,20
18998,18998,Traffic Redirection,26,25.869887510507247,1,28
18999,18999,Traffic Redirection,112,28.709238774086064,1,14
19000,19000,Isolation,96,30.873563151733375,1,35
19001,19001,Access Control,26,22.115520962544817,1,16
19002,19002,Access Control,7,33.220652015791934,1,37
19003,19003,Traffic Redirection,92,27.30541430345214,1,36
19004,19004,Traffic Redirection,14,27.04211243012396,1,47
19005,19005,Traffic Redirection,12,29.11902153221453,1,12
19006,19006,Access Control,18,31.867872415285166,1,20
19007,19007,Isolation,95,22.963603412898344,1,9
19008,19008,Access Control,3,29.30025261401256,0,3
19009,19009,Access Control,25,23.891154955422984,1,31
19010,19010,Traffic Redirection,117,30.45775676883913,1,39
19011,19011,Traffic Redirection,105,36.74781522843506,1,16
19012,19012,Isolation,62,42.81406917580706,1,38
19013,19013,Isolation,88,39.37926216353153,1,26
19014,19014,Access Control,109,34.571508955179226,1,39
19015,19015,Access Control,2,30.389615297425884,1,2
19016,19016,Access Control,20,30.758983395861158,1,37
19017,19017,Traffic Redirection,28,34.50105608876928,1,22
19018,19018,Access Control,58,22.34908245259915,1,18
19019,19019,Traffic Redirection,71,29.407973040345528,1,43
19020,19020,Access Control,99,33.59909698089161,1,37
19021,19021,Traffic Redirection,115,32.429565056133974,1,2
19022,19022,Access Control,34,21.904404419837924,1,3
19023,19023,Isolation,58,30.904064428397852,0,44
19024,19024,Access Control,120,33.64873775790326,1,49
19025,19025,Isolation,70,25.491059503107586,1,7
19026,19026,Access Control,87,28.44433924699908,1,39
19027,19027,Traffic Redirection,103,35.25130007582539,1,30
19028,19028,Access Control,71,36.876200156341504,1,3
19029,19029,Traffic Redirection,24,21.858404225979115,1,31
19030,19030,Traffic Redirection,20,35.874069036657566,1,6
19031,19031,Traffic Redirection,33,32.169490306542954,1,7
19032,19032,Access Control,107,30.83862038654756,1,2
19033,19033,Access Control,24,29.839538779751578,1,9
19034,19034,Access Control,41,23.95996028910444,1,8
19035,19035,Isolation,49,28.545457718318072,1,47
19036,19036,Isolation,120,29.834678893145345,1,14
19037,19037,Access Control,7,35.289392453438175,1,19
19038,19038,Access Control,82,31.431110628992723,1,19
19039,19039,Isolation,51,25.79649309960309,1,31
19040,19040,Access Control,99,29.122719960139523,1,23
19041,19041,Traffic Redirection,58,24.073808207873455,1,23
19042,19042,Traffic Redirection,109,38.87058255375746,1,13
19043,19043,Traffic Redirection,70,35.355657549618634,1,13
19044,19044,Traffic Redirection,55,37.01314998463322,1,21
19045,19045,Isolation,50,31.66853452553979,1,35
19046,19046,Access Control,40,31.436225034348134,0,8
19047,19047,Access Control,40,34.10818459191756,1,45
19048,19048,Isolation,83,31.224428062812382,1,6
19049,19049,Traffic Redirection,66,24.43747294701077,1,16
19050,19050,Traffic Redirection,93,32.54835038171941,1,27
19051,19051,Isolation,107,42.848515933865855,1,14
19052,19052,Traffic Redirection,98,28.401490493670796,1,18
19053,19053,Traffic Redirection,98,20.121842524087004,1,47
19054,19054,Access Control,67,26.82923103599252,1,26
19055,19055,Traffic Redirection,113,28.681826080318835,1,28
19056,19056,Access Control,62,23.71833396962505,1,19
19057,19057,Traffic Redirection,35,27.471315604695917,1,18
19058,19058,Access Control,114,32.51141111735706,1,26
19059,19059,Traffic Redirection,24,33.83570246206683,1,13
19060,19060,Access Control,79,33.3726384032709,1,21
19061,19061,Traffic Redirection,87,33.170286415499795,1,36
19062,19062,Traffic Redirection,99,28.446978803008818,1,39
19063,19063,Traffic Redirection,84,36.645876173358175,1,3
19064,19064,Access Control,65,30.541678653927065,0,12
19065,19065,Traffic Redirection,58,32.37345041339365,1,8
19066,19066,Traffic Redirection,35,20.903949760849137,1,42
19067,19067,Isolation,121,35.70134942570315,1,18
19068,19068,Isolation,74,24.911953234800507,1,8
19069,19069,Access Control,103,29.558597372955887,1,31
19070,19070,Traffic Redirection,101,22.073564298992846,1,48
19071,19071,Access Control,80,34.49368250288009,1,25
19072,19072,Access Control,24,23.322848420816094,1,48
19073,19073,Access Control,118,33.78351930948284,1,12
19074,19074,Traffic Redirection,74,36.88122715829537,1,6
19075,19075,Traffic Redirection,122,34.75705000348241,1,30
19076,19076,Isolation,26,18.756835046739468,1,2
19077,19077,Isolation,120,28.76389434754982,1,11
19078,19078,Access Control,117,28.560974308372003,1,33
19079,19079,Traffic Redirection,42,31.610504062190273,1,45
19080,19080,Isolation,66,34.746954631139374,1,31
19081,19081,Access Control,17,29.467289995113347,1,6
19082,19082,Access Control,57,23.897586095452013,1,4
19083,19083,Isolation,36,28.981964564206404,1,34
19084,19084,Isolation,55,34.42383946903815,1,6
19085,19085,Isolation,90,34.66705736837359,1,20
19086,19086,Traffic Redirection,5,35.537603396100394,1,44
19087,19087,Traffic Redirection,9,30.438820941296466,1,45
19088,19088,Access Control,92,20.966102084097017,1,7
19089,19089,Access Control,95,29.09149725417408,1,43
19090,19090,Traffic Redirection,105,32.65597153181499,1,45
19091,19091,Access Control,33,23.760382344618098,1,42
19092,19092,Access Control,101,19.603685416689807,1,36
19093,19093,Traffic Redirection,8,20.505359204008826,1,25
19094,19094,Traffic Redirection,93,25.20321125259048,1,30
19095,19095,Isolation,62,32.07199513072909,1,33
19096,19096,Traffic Redirection,75,26.33256476094017,0,19
19097,19097,Isolation,17,34.715636131277904,1,47
19098,19098,Access Control,110,34.07826602408341,1,14
19099,19099,Traffic Redirection,120,32.529768170158974,1,24
19100,19100,Traffic Redirection,105,43.174916559358095,1,12
19101,19101,Traffic Redirection,28,31.160762206115237,1,9
19102,19102,Access Control,71,30.11290367974351,1,15
19103,19103,Traffic Redirection,15,37.453544223653125,1,4
19104,19104,Traffic Redirection,37,27.03050392245338,1,44
19105,19105,Isolation,74,32.926855844339315,1,23
19106,19106,Traffic Redirection,16,20.65285386550282,1,19
19107,19107,Isolation,81,33.50800997741874,1,41
19108,19108,Access Control,49,31.37014141171254,1,14
19109,19109,Traffic Redirection,54,29.728072104106772,1,8
19110,19110,Isolation,50,34.5377996416868,1,47
19111,19111,Access Control,1,21.49691291073519,1,30
19112,19112,Isolation,15,24.21593797181019,1,46
19113,19113,Isolation,71,34.07045020143341,1,22
19114,19114,Traffic Redirection,75,20.539094953045687,1,35
19115,19115,Traffic Redirection,91,29.575986787772123,1,44
19116,19116,Access Control,110,31.52953711618408,1,24
19117,19117,Access Control,88,27.96686709279072,1,40
19118,19118,Access Control,11,28.13685368384384,1,12
19119,19119,Isolation,63,24.365594572111522,1,5
19120,19120,Traffic Redirection,94,30.488634718802928,1,32
19121,19121,Isolation,125,27.683083304521503,1,27
19122,19122,Access Control,69,34.433869693219954,1,36
19123,19123,Access Control,92,31.157380791778568,1,44
19124,19124,Traffic Redirection,107,36.205678019443035,1,2
19125,19125,Isolation,110,26.236968249346933,1,41
19126,19126,Isolation,96,27.553355602185803,1,24
19127,19127,Isolation,62,34.45233623215934,1,26
19128,19128,Access Control,118,34.195912413378586,1,18
19129,19129,Access Control,115,28.61969442477784,0,12
19130,19130,Isolation,56,37.33017353767256,1,10
19131,19131,Traffic Redirection,2,26.29012576814734,0,49
19132,19132,Traffic Redirection,56,23.127645219704668,0,21
19133,19133,Access Control,29,24.36562870322902,1,33
19134,19134,Access Control,97,32.782616845914234,1,10
19135,19135,Isolation,91,32.40717101085152,1,33
19136,19136,Traffic Redirection,105,33.26107079575095,1,17
19137,19137,Isolation,71,32.201324079473714,1,25
19138,19138,Isolation,83,28.067403336277746,1,30
19139,19139,Traffic Redirection,42,38.63033019817115,1,35
19140,19140,Isolation,108,21.410063773408545,1,9
19141,19141,Isolation,87,26.447955884291773,1,25
19142,19142,Isolation,70,24.47212548350182,1,35
19143,19143,Traffic Redirection,116,27.682667736685403,1,49
19144,19144,Isolation,92,37.97948151221397,1,15
19145,19145,Traffic Redirection,119,37.06889905617026,1,19
19146,19146,Access Control,105,38.32333110293419,1,30
19147,19147,Traffic Redirection,127,28.873978626669278,1,7
19148,19148,Traffic Redirection,27,31.35214797184863,1,5
19149,19149,Traffic Redirection,108,30.246144060331545,1,32
19150,19150,Traffic Redirection,56,37.769721375209684,1,24
19151,19151,Traffic Redirection,71,19.6391856726424,1,30
19152,19152,Traffic Redirection,74,20.766959652209092,1,8
