event_id,timestamp_ns,device_id,attack_type,traffic_deviation,behavior_anomaly_score,anomaly_label,severity_level
24483,6810302,474,Replay,0.98,0.74,1,Medium
24484,167048520,517,Spoofing,1.48,0.67,1,Medium
24485,149517342,926,Replay,1.42,0.98,1,Medium
24486,175053746,354,DoS,1.37,0.92,1,Medium
24487,85946500,887,Data Injection,1.16,0.98,1,Medium
24488,59710582,619,Replay,0.52,0.64,1,Critical
24489,11347586,911,Data Injection,3.44,0.84,1,High
24490,18224170,886,DoS,2.69,0.72,1,Medium
24491,157322388,906,Spoofing,1.37,0.74,1,Critical
24492,114799221,496,MITM,2.77,0.61,1,Medium
24493,29223357,734,Replay,2.8,0.71,1,Medium
24494,50489500,424,MITM,2.54,0.67,1,High
24495,78243327,194,Data Injection,1.23,0.8,1,Low
24496,152486153,133,MITM,1.46,0.81,1,High
24497,99678045,896,Data Injection,2.35,0.88,1,High
24498,132609005,640,DoS,3.45,0.95,1,High
24499,166765999,169,DoS,0.92,0.84,1,Low
24500,6883130,193,Spoofing,3.08,0.98,1,Medium
24501,110538019,352,Spoofing,1.29,0.82,1,Critical
24502,79580825,853,Data Injection,2.4,0.78,1,High
24503,131800031,970,Replay,3.12,0.86,1,Critical
24504,183200702,484,Replay,2.58,0.83,1,Medium
24505,54096829,873,Replay,2.75,0.7,1,Critical
24506,52713006,195,MITM,1.96,0.83,1,Medium
24507,1522099,741,Spoofing,0.87,0.63,1,Critical
24508,188577258,816,DoS,2.3,0.9,1,Medium
24509,13235290,290,Spoofing,2.47,0.73,1,Medium
24510,33962045,850,Data Injection,0.8,0.83,1,Medium
24511,103427162,640,Data Injection,2.41,0.77,1,Critical
24512,43878977,756,Spoofing,2.27,0.74,1,Medium
24513,78699669,260,Spoofing,2.09,0.95,1,Medium
24514,164437011,330,MITM,3.32,0.73,1,High
24515,154292064,585,Replay,3.16,0.65,1,Critical
24516,85218817,899,Spoofing,1.74,0.96,1,High
24517,121062446,233,MITM,3.38,0.71,1,High
24518,116027113,585,Spoofing,1.08,0.77,1,Medium
24519,141642883,121,DoS,0.74,0.62,1,Critical
24520,108889680,36,MITM,2.76,0.97,1,Low
24521,61822881,429,Spoofing,0.6,0.9,1,Medium
24522,183042915,559,DoS,2.88,0.81,1,Medium
24523,88872347,672,Spoofing,2.92,0.68,1,Low
24524,184830376,270,MITM,3.03,0.68,1,Critical
24525,95489869,83,MITM,2.81,0.79,1,Medium
24526,9124667,309,Data Injection,0.98,0.86,1,Medium
24527,54086889,626,MITM,1.3,0.94,1,High
24528,118882723,603,Data Injection,2.83,0.88,1,Medium
24529,109983566,956,Data Injection,2.55,0.68,1,Critical
24530,186769565,559,Replay,1.66,0.62,1,Low
24531,100505449,949,Spoofing,1.02,0.87,1,High
24532,91491098,26,Data Injection,0.82,0.99,1,High
24533,12886616,622,MITM,2.72,0.74,1,High
24534,193025448,152,Spoofing,1.09,0.77,1,High
24535,55433924,659,DoS,1.23,0.73,1,Medium
24536,17778740,547,Spoofing,2.09,0.82,1,Critical
24537,91234801,279,Data Injection,2.37,0.67,1,Low
24538,79636912,609,Spoofing,1.36,0.67,1,Medium
24539,105271488,218,Replay,1.19,0.91,1,Medium
24540,19740357,475,DoS,2.38,0.63,1,Medium
24541,199118931,410,DoS,1.4,0.68,1,Medium
24542,25990768,942,MITM,3.46,0.71,1,Critical
24543,36079441,708,MITM,1.76,0.74,1,High
24544,6524287,367,Spoofing,2.48,0.89,1,Critical
24545,55007248,232,Replay,3.32,0.71,1,High
24546,93042788,910,DoS,2.01,0.99,1,Low
24547,158113717,708,DoS,2.34,0.72,1,Low
24548,66324402,131,DoS,3.04,0.91,1,Low
24549,40811749,8,MITM,0.78,0.84,1,High
24550,70241028,15,Replay,2.49,0.65,1,High
24551,55315663,238,DoS,3.12,0.99,1,Medium
24552,15902010,80,MITM,2.39,0.91,1,Low
24553,124800818,96,MITM,2.32,0.68,1,High
24554,26428973,828,Data Injection,0.77,0.64,1,High
24555,17366668,186,Replay,2.86,0.95,1,High
24556,184975903,61,MITM,3.07,0.69,1,High
24557,175761963,642,Spoofing,3.09,0.87,1,High
24558,40944597,97,DoS,2.59,0.8,1,Medium
24559,131164958,76,Replay,0.94,0.7,1,High
24560,140590691,1000,Spoofing,2.14,0.89,1,Medium
24561,24304532,813,DoS,1.17,0.68,1,Medium
24562,7850739,164,Replay,1.3,0.97,1,Medium
24563,85640311,272,Data Injection,0.9,0.88,1,High
24564,59340405,455,DoS,3.35,0.75,1,Medium
24565,80045646,681,DoS,2.51,0.95,1,High
24566,85228258,384,Spoofing,3.06,0.83,1,High
24567,88822077,121,Data Injection,1.57,0.63,1,Medium
24568,14575799,224,Data Injection,2.66,0.96,1,High
24569,199847330,222,Spoofing,1.35,0.82,1,Medium
24570,23621356,285,MITM,2.19,0.74,1,Critical
24571,186689729,372,Replay,1.36,0.98,1,Medium
24572,186119924,34,Spoofing,1.9,0.76,1,Critical
24573,190445275,123,MITM,2.94,0.79,1,High
24574,7833721,581,DoS,3.24,0.68,1,High
24575,153414002,987,Spoofing,2.5,0.64,1,Critical
24576,46985148,564,Data Injection,1.91,0.68,1,Medium
24577,195876060,727,Spoofing,2.18,0.68,1,Critical
24578,46747770,527,Spoofing,1.77,0.68,1,Critical
24579,42218367,892,MITM,2.19,0.79,1,Low
24580,39512465,988,Data Injection,2.4,0.95,1,Critical
24581,127849295,467,Data Injection,2.36,0.97,1,High
24582,82368184,245,Data Injection,2.77,0.6,1,Low
24583,26492585,813,Spoofing,3.27,0.78,1,Critical
24584,185287347,441,DoS,1.16,0.68,1,High
24585,121229011,27,DoS,1.98,0.64,1,Critical
24586,16337745,987,Replay,0.98,0.69,1,Critical
24587,126315537,38,Spoofing,2.19,0.99,1,Low
24588,28418975,653,Replay,0.8,0.6,1,Critical
24589,175583536,494,Spoofing,1.23,0.95,1,Critical
24590,44639463,285,MITM,2.1,0.77,1,Medium
24591,181282240,873,MITM,3.48,0.94,1,High
24592,37659189,586,Replay,3.13,0.93,1,High
24593,35599081,275,MITM,2.54,0.81,1,Low
24594,178018800,152,DoS,0.91,0.63,1,Medium
24595,154126141,300,MITM,1.43,0.94,1,Critical
24596,100955160,289,Spoofing,2.44,0.62,1,Low
24597,30794414,865,MITM,1.31,0.77,1,Medium
24598,135538832,301,Data Injection,1.53,0.71,1,Medium
24599,183661299,366,Spoofing,2.16,0.82,1,High
24600,140432185,430,Replay,2.03,0.87,1,Medium
24601,24564792,342,DoS,2.24,0.77,1,Low
24602,43699130,594,Replay,2.57,0.75,1,Medium
24603,18278526,97,MITM,0.99,0.97,1,Critical
24604,174137858,60,Replay,1.82,0.8,1,Critical
24605,4030519,663,MITM,2.13,0.85,1,Medium
24606,28339162,801,Data Injection,1.66,0.73,1,Low
24607,23077900,801,DoS,2.98,0.78,1,High
24608,90896029,290,DoS,2.63,0.8,1,Low
24609,143947661,126,DoS,1.36,0.8,1,Medium
24610,187867222,771,DoS,2.64,1.0,1,High
24611,70768221,601,Replay,0.89,0.68,1,Critical
24612,10895124,617,Replay,0.73,0.85,1,High
24613,82081536,67,Replay,2.78,0.99,1,High
24614,86284940,913,Data Injection,2.88,0.92,1,High
24615,96346203,258,Replay,0.97,0.75,1,Medium
24616,78529082,259,Spoofing,1.03,0.66,1,Critical
24617,126760277,678,MITM,3.37,0.65,1,High
24618,168728296,700,DoS,1.18,0.85,1,High
24619,36588491,531,Data Injection,0.61,0.9,1,Medium
24620,135751870,493,Replay,3.42,0.93,1,Medium
24621,45643385,768,MITM,0.56,0.91,1,Medium
24622,152408875,157,Spoofing,0.54,0.91,1,High
24623,95689383,897,DoS,0.72,0.75,1,Medium
24624,37475212,423,Data Injection,0.62,0.64,1,Low
24625,143966651,155,MITM,0.55,0.6,1,Low
24626,84310156,405,Replay,0.83,0.73,1,Medium
24627,111911775,601,MITM,2.77,0.79,1,Low
24628,47410978,9,MITM,3.32,0.76,1,Medium
24629,32719171,964,DoS,2.92,0.88,1,Low
24630,13024234,295,DoS,1.91,0.89,1,Medium
24631,22846139,283,DoS,3.03,0.82,1,High
24632,150739914,413,Spoofing,2.81,0.89,1,High
24633,148809441,507,Spoofing,1.71,0.99,1,Low
24634,28061204,241,Data Injection,2.38,0.98,1,Medium
24635,85229398,297,Replay,0.92,0.87,1,High
24636,20861427,287,MITM,3.37,0.99,1,Low
24637,84855675,713,Replay,3.1,0.92,1,High
24638,156505792,438,MITM,2.87,0.72,1,Critical
24639,222790,2,DoS,2.33,0.73,1,Low
24640,137289074,726,Data Injection,1.83,0.93,1,Medium
24641,169223933,298,Data Injection,1.6,0.9,1,High
24642,147264330,708,Replay,2.7,0.88,1,Low
24643,32493723,162,Replay,1.18,0.68,1,High
24644,60967891,840,Data Injection,3.39,0.82,1,Low
24645,60083340,662,DoS,3.03,0.85,1,Low
24646,122373616,76,Spoofing,2.84,0.77,1,High
24647,197780947,872,Replay,3.5,0.82,1,Medium
24648,103997649,178,DoS,3.34,0.64,1,High
24649,116481524,773,Replay,0.92,0.74,1,Critical
24650,191988410,532,MITM,0.69,0.7,1,Critical
24651,72319689,931,Data Injection,1.5,0.79,1,Medium
24652,74031178,210,DoS,0.62,0.87,1,Medium
24653,126785417,244,Replay,0.61,0.97,1,Low
24654,104865975,507,Data Injection,2.5,0.93,1,High
24655,42801066,889,Spoofing,1.93,0.96,1,Critical
24656,6157966,672,Data Injection,3.06,0.8,1,Low
24657,111812804,990,MITM,2.7,0.84,1,High
24658,159082355,15,DoS,1.16,0.8,1,Critical
24659,44426340,229,Spoofing,3.02,0.74,1,High
24660,45880243,573,Spoofing,0.61,0.76,1,Critical
24661,126215570,502,Data Injection,1.69,0.99,1,Critical
24662,118720635,510,MITM,2.18,0.79,1,Medium
24663,169624552,970,DoS,1.38,0.94,1,High
24664,32040148,109,DoS,2.92,0.87,1,Medium
24665,9236237,394,MITM,3.45,0.7,1,High
24666,32315477,369,Data Injection,0.98,0.64,1,Critical
24667,158657014,281,MITM,1.24,0.67,1,Medium
24668,89041133,653,DoS,2.89,0.69,1,Low
24669,7496166,126,MITM,2.19,0.62,1,Low
24670,82296151,256,Spoofing,3.15,0.87,1,Medium
24671,25313784,28,Data Injection,2.29,0.69,1,Medium
24672,170113658,351,DoS,2.54,0.97,1,Critical
24673,26905293,787,Data Injection,2.22,0.91,1,Critical
24674,85739897,804,Replay,2.23,0.8,1,Medium
24675,195688404,817,MITM,1.73,0.61,1,Medium
24676,199435225,394,MITM,1.36,0.99,1,High
24677,93179778,936,MITM,1.1,0.78,1,Critical
24678,88757100,797,Replay,1.13,0.91,1,Low
24679,177443425,567,Data Injection,0.73,0.86,1,Low
24680,140630365,718,Replay,1.62,0.95,1,Critical
24681,104719470,313,Spoofing,3.44,0.93,1,Medium
24682,77074121,322,Data Injection,1.41,0.66,1,Low
24683,33852559,202,MITM,1.95,0.84,1,High
24684,96929812,488,Data Injection,2.82,0.85,1,Low
24685,108451506,763,Data Injection,1.48,0.8,1,Medium
24686,41745977,840,MITM,0.54,0.74,1,Low
24687,16987101,1,DoS,2.22,0.97,1,Medium
24688,76517133,822,DoS,2.12,0.82,1,Critical
24689,87861954,725,DoS,0.53,0.71,1,Low
24690,115596713,507,DoS,0.7,0.75,1,High
24691,136945705,527,Replay,1.25,0.81,1,Medium
24692,30313623,535,DoS,1.4,0.93,1,High
24693,6631535,741,MITM,3.12,0.65,1,High
24694,143305361,584,Data Injection,2.43,0.96,1,Medium
24695,139748116,165,Data Injection,3.08,0.66,1,Critical
24696,7472003,268,Spoofing,2.31,0.64,1,Critical
24697,30551182,713,Replay,0.98,0.8,1,Critical
24698,124779101,929,Data Injection,2.21,0.97,1,Medium
24699,37640627,796,DoS,3.22,0.75,1,Low
24700,130012902,945,MITM,1.52,0.74,1,Low
24701,80633407,471,MITM,2.72,0.97,1,High
24702,24209135,304,DoS,1.89,0.68,1,Low
24703,123148293,400,Data Injection,1.61,0.89,1,Critical
24704,12410933,404,Spoofing,1.69,0.69,1,High
24705,125605972,352,MITM,1.29,0.88,1,Medium
24706,94175363,615,Replay,2.63,0.78,1,High
24707,169768371,49,Replay,1.67,0.77,1,High
24708,175629422,140,Spoofing,2.25,0.69,1,Critical
24709,155327390,300,Data Injection,2.54,0.86,1,Medium
24710,28665664,411,Spoofing,1.6,0.96,1,High
24711,40587955,249,Spoofing,3.4,0.64,1,Low
24712,51933675,313,Spoofing,0.69,0.77,1,Medium
24713,178105595,253,Replay,2.32,0.97,1,Medium
24714,94645683,32,DoS,1.91,0.7,1,Medium
24715,126039694,854,Spoofing,1.18,0.63,1,Medium
24716,3074316,917,Spoofing,1.32,0.92,1,High
24717,48735595,765,MITM,0.99,0.77,1,Low
24718,171681597,626,MITM,3.0,0.75,1,Medium
24719,171837750,258,Data Injection,2.8,0.87,1,Medium
24720,32530991,901,Spoofing,2.75,0.66,1,Critical
24721,94251680,592,MITM,0.71,0.61,1,Critical
24722,175071889,896,Spoofing,2.82,0.78,1,Low
24723,88974337,76,Replay,3.47,1.0,1,High
24724,50278947,626,DoS,1.0,0.74,1,High
24725,69477644,402,Replay,2.67,0.66,1,Critical
24726,109133403,279,Data Injection,1.5,0.99,1,Critical
24727,14879007,3,Spoofing,0.65,0.93,1,High
24728,142416671,990,Replay,2.6,0.89,1,Critical
24729,39721636,989,DoS,1.29,0.75,1,Critical
24730,131111845,135,MITM,0.99,0.87,1,Medium
24731,169967294,141,Spoofing,0.56,0.66,1,Critical
24732,43943242,212,MITM,2.96,0.86,1,High
24733,155559839,485,Data Injection,3.12,0.9,1,Medium
24734,79492587,824,Data Injection,2.23,0.67,1,Medium
24735,160608676,786,MITM,0.64,0.69,1,Critical
24736,141697351,817,Spoofing,2.17,0.95,1,High
24737,125002583,243,Spoofing,2.74,0.74,1,High
24738,22718891,284,MITM,1.27,0.66,1,Medium
24739,185417263,125,MITM,2.36,0.67,1,Critical
24740,33976803,660,Data Injection,1.8,0.99,1,Critical
24741,41577961,801,Data Injection,2.2,0.88,1,High
24742,3010315,238,Spoofing,2.23,0.67,1,High
24743,39897819,141,Data Injection,1.81,0.76,1,Low
24744,167610689,144,MITM,3.23,0.73,1,High
24745,88328784,742,DoS,1.95,0.95,1,High
24746,66903327,308,Replay,0.5,0.61,1,Low
24747,173378594,387,Data Injection,1.23,0.71,1,Medium
24748,146965949,255,Data Injection,1.65,0.9,1,High
24749,83724340,514,Data Injection,1.12,0.62,1,Critical
24750,125779321,97,Replay,1.64,0.8,1,Low
24751,146076907,824,MITM,1.6,0.87,1,Low
24752,32985386,234,Replay,0.86,0.8,1,Medium
24753,39706169,346,Spoofing,2.73,0.77,1,High
24754,180729559,161,Data Injection,1.94,0.85,1,High
24755,151340383,496,DoS,3.08,0.6,1,Medium
24756,36400902,520,DoS,2.58,0.96,1,Medium
24757,71440034,621,Replay,0.59,0.76,1,Low
24758,56651452,499,Spoofing,0.93,0.75,1,Critical
24759,196615993,712,Spoofing,2.86,0.88,1,High
24760,29752695,275,DoS,2.67,0.64,1,Low
24761,161741140,99,DoS,3.14,0.99,1,Critical
24762,120370915,192,Data Injection,3.4,0.67,1,Critical
24763,127102227,405,MITM,1.62,0.88,1,High
24764,7262416,675,MITM,2.43,0.72,1,High
24765,130639376,708,MITM,0.51,0.61,1,High
24766,58259322,720,Data Injection,2.01,0.69,1,Medium
24767,124073063,923,Replay,2.16,0.69,1,Medium
24768,103703359,668,MITM,1.35,0.97,1,Low
24769,143279242,166,DoS,3.13,0.81,1,Medium
24770,150490667,197,MITM,0.61,0.96,1,High
24771,32295165,710,Replay,2.71,0.75,1,Medium
24772,39578858,315,Replay,1.05,0.74,1,Low
24773,22603956,90,Data Injection,1.02,0.72,1,Medium
24774,145353584,408,Data Injection,0.74,0.75,1,Medium
24775,165329186,842,Spoofing,2.28,0.63,1,Medium
24776,63062069,59,MITM,2.87,0.9,1,Medium
24777,29260823,123,Data Injection,0.94,0.9,1,Medium
24778,178068938,130,DoS,3.25,0.89,1,High
24779,116643605,853,Replay,1.29,0.89,1,Low
24780,173206946,121,Data Injection,3.46,0.83,1,Medium
24781,46990597,584,DoS,3.05,0.64,1,Low
24782,199715012,413,DoS,2.94,0.96,1,Low
24783,72103995,945,Spoofing,0.68,0.78,1,Medium
24784,14963876,228,DoS,3.0,0.92,1,High
24785,56306468,276,Data Injection,2.29,0.76,1,Low
24786,5789572,404,DoS,2.6,0.87,1,Medium
24787,137105187,30,MITM,0.67,0.76,1,Medium
24788,90495869,95,DoS,1.27,0.96,1,Low
24789,72793285,529,Data Injection,3.14,0.64,1,High
24790,49863676,41,Spoofing,0.89,0.95,1,High
24791,39918357,263,DoS,3.11,0.73,1,High
24792,35056887,157,Data Injection,1.81,0.83,1,High
24793,148247672,777,MITM,2.8,0.68,1,Low
24794,57381223,685,Spoofing,1.29,0.97,1,Medium
24795,12299788,135,MITM,0.65,0.93,1,High
24796,93675531,928,DoS,2.55,0.93,1,Critical
24797,134308816,834,MITM,1.91,0.82,1,Low
24798,178943859,388,MITM,3.4,0.83,1,Medium
24799,141578041,846,DoS,2.04,0.75,1,Critical
24800,70486099,117,Replay,1.31,0.93,1,Critical
24801,55978971,806,Data Injection,0.55,0.94,1,High
24802,3354363,864,Replay,2.92,0.85,1,Critical
24803,42659192,514,Spoofing,0.99,0.84,1,Critical
24804,22169598,337,DoS,3.5,0.85,1,High
24805,94601187,135,Replay,3.26,0.7,1,Critical
24806,156421307,923,MITM,3.1,0.67,1,High
24807,105073083,273,Data Injection,2.94,0.7,1,Critical
24808,90084921,881,Replay,3.05,0.9,1,Critical
24809,16199164,334,Spoofing,2.35,0.92,1,High
24810,190763072,3,MITM,1.3,0.65,1,High
24811,181419597,881,DoS,1.24,0.93,1,Low
24812,33664696,668,Spoofing,1.46,0.97,1,High
24813,70318912,413,Data Injection,0.71,0.63,1,Low
24814,80566137,712,Replay,2.59,0.78,1,High
24815,185448072,64,MITM,3.01,0.88,1,High
24816,3227234,371,Replay,2.81,0.86,1,Low
24817,88705914,393,Spoofing,2.31,0.61,1,Low
24818,135401387,266,MITM,1.03,0.88,1,Low
24819,93039997,841,Replay,0.98,0.91,1,Medium
24820,15913571,569,Replay,2.41,0.71,1,Critical
24821,114632532,932,Data Injection,2.28,0.66,1,High
24822,141931579,603,Spoofing,3.14,0.76,1,Critical
24823,143560181,744,Spoofing,3.3,0.94,1,Low
24824,147220220,396,MITM,1.5,0.87,1,High
24825,153215076,80,Data Injection,3.4,0.91,1,Critical
24826,88682483,34,DoS,2.11,0.73,1,Critical
24827,144225556,216,DoS,2.13,0.83,1,Critical
24828,144333815,414,Spoofing,3.38,0.75,1,Medium
24829,74000492,908,Spoofing,1.85,1.0,1,High
24830,79270241,273,DoS,2.76,0.81,1,Low
24831,44775474,226,Spoofing,2.18,0.88,1,Critical
24832,81073567,341,Spoofing,1.73,0.75,1,Low
24833,89257290,54,Replay,3.05,0.68,1,Critical
24834,67595660,940,MITM,1.26,0.82,1,Critical
24835,85279019,846,Spoofing,2.7,0.65,1,Medium
24836,159761381,91,Spoofing,0.83,0.86,1,Medium
24837,165392429,111,MITM,2.78,0.92,1,High
24838,7558196,937,Replay,2.49,0.68,1,Critical
24839,108949220,122,Replay,2.65,0.83,1,Critical
24840,155066110,512,MITM,1.54,0.76,1,Low
24841,105352935,926,Replay,1.15,0.97,1,Medium
24842,14635587,743,DoS,1.13,0.67,1,High
24843,14343937,862,Data Injection,0.78,0.65,1,High
24844,70916294,947,DoS,0.56,0.82,1,Low
24845,129430434,383,Replay,2.91,0.65,1,Medium
24846,154853831,381,Replay,0.82,0.66,1,Medium
24847,188434901,226,Data Injection,2.87,0.94,1,Critical
24848,93885420,781,Spoofing,3.12,0.88,1,High
24849,38020695,953,DoS,3.1,0.7,1,Critical
24850,52381672,381,DoS,1.03,0.97,1,Medium
24851,111120983,998,DoS,2.15,0.65,1,High
24852,163141233,425,Data Injection,3.13,0.81,1,Low
24853,191509699,601,DoS,1.18,0.69,1,Medium
24854,184312526,404,MITM,2.96,0.93,1,High
24855,15759126,568,Spoofing,0.89,0.94,1,Medium
24856,97461274,171,Data Injection,2.84,0.99,1,High
24857,144282952,210,Replay,3.14,0.87,1,Medium
24858,65962250,972,Spoofing,0.76,0.73,1,Low
24859,113590414,15,MITM,2.57,0.96,1,Medium
24860,174948873,666,MITM,3.33,0.71,1,Medium
24861,7967395,977,Data Injection,2.7,0.7,1,Medium
24862,100471069,290,Data Injection,1.53,0.95,1,High
24863,60953129,622,Replay,2.4,0.61,1,Medium
24864,20493038,344,DoS,3.09,0.85,1,High
24865,45884433,967,DoS,0.59,0.72,1,Critical
24866,59835885,138,Data Injection,2.69,0.99,1,High
24867,93047729,43,Data Injection,0.9,0.93,1,Medium
24868,43206539,36,DoS,3.46,0.93,1,Medium
24869,126625690,354,Data Injection,1.05,0.73,1,Medium
24870,148033158,326,Replay,0.76,0.75,1,Low
24871,196138958,872,DoS,2.06,0.68,1,Critical
24872,122577391,414,DoS,1.33,0.84,1,Critical
24873,139250857,746,Spoofing,2.85,0.77,1,Medium
24874,14799980,638,Spoofing,1.65,0.98,1,High
24875,143598897,66,Data Injection,1.62,0.94,1,Low
24876,23929778,187,Spoofing,1.02,0.77,1,Low
24877,20867292,22,DoS,2.05,0.62,1,Medium
24878,67431113,304,Replay,2.88,0.7,1,Critical
24879,69078281,241,Replay,3.39,0.62,1,High
24880,11281452,789,DoS,2.9,0.96,1,High
24881,154575558,389,MITM,2.61,0.93,1,Critical
24882,10238185,598,Data Injection,2.0,0.62,1,Low
24883,104958787,344,DoS,2.65,0.94,1,Critical
24884,158949008,955,MITM,2.48,0.89,1,Medium
24885,139733788,917,MITM,1.12,0.83,1,Medium
24886,27217954,20,Replay,1.32,0.79,1,Medium
24887,191248734,449,Replay,2.33,0.96,1,High
24888,61248224,610,MITM,1.31,0.94,1,Medium
24889,30103764,497,DoS,0.59,0.97,1,Critical
24890,186666047,294,Data Injection,2.56,0.61,1,Medium
24891,58542209,928,Spoofing,2.63,0.6,1,Critical
24892,192692500,4,DoS,3.13,0.98,1,High
24893,55808390,292,Data Injection,0.92,0.93,1,Low
24894,199832578,701,Spoofing,3.08,0.69,1,Low
24895,7427130,139,Spoofing,1.2,0.76,1,High
24896,190166423,958,Replay,2.41,0.84,1,Critical
24897,148554899,84,DoS,2.77,0.65,1,Low
24898,153083477,993,DoS,1.48,0.99,1,Medium
24899,47020101,892,Data Injection,0.57,0.67,1,Medium
24900,40495595,358,MITM,2.88,0.95,1,Critical
24901,79029107,284,Data Injection,1.06,1.0,1,High
24902,177264818,619,Data Injection,2.84,0.68,1,Low
24903,112217287,348,DoS,2.0,0.87,1,Low
24904,197737713,702,DoS,2.66,0.61,1,Medium
24905,190404426,747,Data Injection,0.87,0.98,1,High
24906,122245880,197,DoS,3.15,0.63,1,Medium
24907,76531886,106,Replay,0.61,0.82,1,Critical
24908,76063495,756,DoS,0.78,0.73,1,Low
24909,185006921,356,Spoofing,2.85,0.97,1,High
24910,33171038,658,DoS,2.01,0.86,1,Medium
24911,82300442,323,DoS,2.35,0.82,1,High
24912,110284953,122,DoS,2.21,0.96,1,Low
24913,175616990,170,Data Injection,2.81,0.84,1,Critical
24914,22668347,58,MITM,2.35,0.68,1,Low
24915,1807487,962,MITM,2.23,0.82,1,High
24916,15484923,339,Replay,1.62,0.86,1,High
24917,130605736,246,DoS,1.2,0.97,1,Medium
24918,178677781,713,MITM,3.48,0.79,1,Medium
24919,186012342,899,Replay,1.82,0.8,1,Medium
24920,116934323,836,Replay,1.83,0.67,1,Critical
24921,191752410,425,Data Injection,1.5,0.97,1,Medium
24922,23844045,563,DoS,2.42,0.93,1,Medium
24923,56404753,445,Spoofing,1.23,0.8,1,Low
24924,123480811,586,Replay,2.17,0.63,1,High
24925,170073695,15,Spoofing,1.54,0.8,1,Medium
24926,191053683,684,Spoofing,2.4,1.0,1,High
24927,12138828,953,MITM,1.34,0.67,1,High
24928,25566378,129,Replay,0.98,0.95,1,Critical
24929,139432926,958,Replay,3.35,0.95,1,High
24930,8186018,277,DoS,3.5,0.87,1,Medium
24931,45654271,494,DoS,1.61,1.0,1,Critical
24932,46074434,813,MITM,1.23,0.84,1,Medium
24933,90221102,496,MITM,2.97,0.65,1,Critical
24934,44178872,780,Data Injection,1.2,0.94,1,High
24935,155113227,979,Spoofing,1.93,0.62,1,Medium
24936,104493902,579,Spoofing,3.17,0.71,1,Critical
24937,21769167,50,Replay,2.76,0.73,1,High
24938,44404630,684,DoS,2.63,0.86,1,Critical
24939,155523494,965,Spoofing,3.14,0.67,1,High
24940,31202891,952,Spoofing,1.6,0.67,1,High
24941,43074262,3,Spoofing,0.57,0.96,1,High
24942,89885484,916,DoS,1.53,0.77,1,High
24943,170939636,818,DoS,0.52,0.96,1,High
24944,102507928,623,Data Injection,1.35,0.82,1,High
24945,192585504,942,MITM,2.71,0.76,1,Low
24946,195654282,537,Spoofing,2.32,0.62,1,Low
24947,103119207,417,Replay,1.73,0.94,1,High
24948,21226379,280,Replay,0.91,0.79,1,Critical
24949,117738226,981,Spoofing,0.99,0.88,1,Medium
24950,170749574,48,Data Injection,2.3,0.78,1,High
24951,43798344,375,Spoofing,2.82,0.66,1,High
24952,73546909,917,MITM,3.02,0.82,1,Critical
24953,75554631,369,Data Injection,1.19,0.74,1,Critical
24954,166426607,422,MITM,1.57,0.87,1,Medium
24955,12408806,463,DoS,0.85,0.75,1,Low
24956,50801322,103,Replay,1.07,0.68,1,High
24957,114787732,387,Spoofing,0.53,0.87,1,Critical
24958,1391766,203,Spoofing,1.31,0.97,1,Medium
